,post,floor,content,likeCount,school,gender
3933,1,411,"B406 
你不懂我的意思
我在討論的是
男生雞巴之後女生該怎麼做
可能的選擇可能有在飯店等男生回來跟他談分手請他跟女生買機票、留下機票自己走回來再跟他算錢………………各種方式
我在討論的是女生選擇帶走東西丟包這個選擇值不值得非難",5,國立政治大學,F
3934,1,412,太廢了吧出國玩錢都女生出 他是覺得自己懶覺太值錢是嗎 那麼會游你應該叫他自己從馬來西亞游回來,4,健行科技大學,F
3935,1,413,"B394 我們都不知道是不是原po主動叫男生不用帶錢
不過因為他是男友 不是員工 應該要做到當初答應原po的事情",4,崑山科技大學,F
3936,1,414,學會愛自己 抱一個😭,0,東海大學,F
3937,1,415,"丟的好
會罵自己女友的不是好男友",1,國立澎湖科技大學,M
3938,1,416,"是覺得，我們都不是當事人，去討論誰對誰錯根本沒意義。
（這文章不是拿來討論誰對誰錯。）

重點是，這男的就不適合原po，這種情況下就是要分手。

即使分得不好⋯我也覺得那男的活該。",5,中國文化大學,M
3939,1,417,"B411 
好吧 我只是覺得事出必有因 
不能只看結果 而且女生被男生丟在船上
也沒有比較安全～
不過機票是可以用護照再換的唷
所以他只要出車錢到機場就可以回國了",0,東海大學,F
3940,1,418,B410 我只是瀏覽很多留言，覺得很多非常極端發言的人很可怕，沒有針對你或者其他發文理性的人，請問你為何要對號入座？,4,元智大學,F
3941,1,419,原po做得好！,0,嘉南藥理大學,F
3942,1,420,我覺得妳前男友是夠爛，但是妳的報復程度也是夠狠啦哈哈哈哈,3,中國科技大學,M
3943,1,421,"B400 
如果今天換成是一個男生出錢
女生答應他的事情變卦
加上種種原因他不甚愉快把女的丟在那裡
女的沒帶錢還罵男生機八工具人幹你TMD之類的
我也是會支持男生把那個死公主病丟在外面啦
-
補個，能好好解決是最好
但兩年間這種事層出不窮的話那 B0 真的辛苦了",10,國立東華大學,F
3944,1,422,其實不戴套根本是完全不尊重女方的行為，放生剛好,2,臺灣警察專科學校,M
3945,1,423,B95 應該學歷也是....🤤,0,東海大學,F
3946,1,424,B418 如果是我自己對號入座了 沒看清楚先跟你說聲抱歉，但其他留言似乎沒有比較好喔,0,中國文化大學,F
3947,1,425,"嗚嗚嗚嗚，原po拍拍，下一個更好，那個什麼爛渣男丟一邊去吧～






這樣我應該有愛心了吧",1,中原大學,M
3948,1,426,"覺得男生會報復
雖然分得很爽
但以後小心點",1,國立高雄大學,F
3949,1,427,B422 你的性知識略為古板,1,喬治亞州立大學,M
3950,1,428,有些人就是不會看完文章就直接酸,3,醒吾科技大學,F
3951,1,429,B427 原po有說男方只顧自己爽不戴套，個人覺得很不尊重女方而已～,3,臺灣警察專科學校,M
3952,1,430,"B417 
ㄜ
穿着救生衣旁邊有船長看著的船上跟沒錢沒經驗在人生地不熟的國外
兩個環境下的安全性能比嗎…
也沒有要戰啦單純看不懂風向發問而已
我的第一法感覺得男生可以請求損害賠償（多出的船票啊交通費什麼的）但我還在跟別人討論有什麼可能的請求權基礎可以用哈哈",8,國立政治大學,F
3953,1,431,B430 果然是法律系der,0,中國文化大學,F
3954,1,432,b0 做人留一線…因果報應現在到了男生頭上，但是這樣做，我覺得對妳沒有比較好…,4,真理大學,M
3955,1,433,難怪人家說旅行可以看透另一半,16,靜宜大學,M
3956,1,434,看完樓上2面倒的留言⋯⋯我把文章拿給男友看，但他也說是男生的問題居多⋯⋯因為態度很輕浮又沒肩膀，然後可能他們之前的相處就已經讓原波受了一些委屈，所以這次才會爆發⋯⋯⋯,4,愛哭的人,F
3957,1,435,"B430 
如果那個船長救生員不懷好意呢？
會不會被騷擾？

ㄜ你又怎麼知道男生沒錢呢
而且他還是有機票啊",2,東海大學,F
3958,1,436,"某幾樓很傻眼欸 出去玩本來就都要帶錢 男方什麼都不帶就全要女生付 就是自願又怎樣？不能反悔嗎？
就如同男方反悔不想帶女生游一樣啊",8,國立臺中科技大學,F
3959,1,437,"B435 
……………………
我不知道要回什麼了ㄏㄏ",2,國立政治大學,F
3960,1,438,"B434
你男友很會察言觀色
知道該怎麼說話",14,喬治亞州立大學,M
3961,1,440,真看不下去了，標題應該是「我丟下我男友」先廢話一輪後，再說旅費全妳出的，他不戴套，帶了一波風向，說髒話固然不好，但在場有誰被丟在馬來西亞什麼都沒會覺得合理，幾歲人了？在我看來是你不會游泳，還硬要人家帶著妳，妳知道就算有人帶那並不會減少妳溺斃機率好嗎？不會又硬要再推給別人，他拿槍逼你出旅費？一個願打一個願挨，上來討拍有比較爽？公主病欸，這種女人確實該分手，真感謝妳的所做所為一個可憐的靈魂總算自由了🤙🤙🤙他只是不帶妳浮潛今天他跟你的好閨蜜搞上了，再上來po文討拍，無聊至極沒營養,24,中原大學,M
3962,1,441,"那個男生真的很廢物，分手是對的
但不代表女生所做的事是正確的，今天是自願出錢買機票飯店去出國，不帶套吃藥你最後也是服從了不然你應該當下就拒絕，而且標題完全是誇大，事情就是男生不等女生穿好救生衣就跳下海去玩，女生因爲害怕而一氣之下跑掉，雖然在道理上拿走機票船票跟錢都是合法，但在情理之下真的很有問題，如果是我最多就是回飯店就收東西改機票回家分手算了，老實說女生也很有當恐怖情人的潛質，上面所說都是她單方面說出來有多少有利說話傾向自己都不清楚，而下面一堆女生卻熱烈支持，假設男女互換男生也是被炮得不要不要的，看完真的很心寒，我也沒有想偏幫男生的意思，只是女生的處理手法也有很大問題。",34,銘傳大學,M
3963,1,442,"我知道 b0 在氣什麼
其實最氣的應該是在人生地不熟的地方被丟下 獨自面對一群自己沒辦法跟對方溝通的人
如果他在出海前跟原po說他沒辦法帶她游 我相信原po會體諒的 
因為在島上可以自己找娛樂 
但出海之後可能長達一兩個小時只能留在快艇上滑手機 還回答不出別人的提問 那種處境真的很難熬
這一切不過是以其人之道還治其人之身",6,玄奘大學,F
3964,1,443,"B435 阿如果男生在回去的路上被搶劫因為沒帶什麼錢被別人傷害怎麼辦？要說這種小劇場大家都會說啊 
 B430抱歉剛剛標錯人嗚嗚",4,中國文化大學,F
3965,1,444,"B447
喔喔了解哈哈哈我困惑了一下XD",0,國立政治大學,F
3966,1,445,"雖然妳真的很想分手
男方也有錯
可是把他丟在外國真的有點誇張..
而且對方是第一次出國
如果真的他錢帶不夠無法回來
發生意外妳這樣開心嗎？

報復也想想後果吧
妳這麼有尬斯丟包男友
為什麼吃藥的時候不也這樣拒絕呢？",17,國立屏東大學,F
3967,1,446,"我出錢就是老大 
叫妳來妳就得來 叫妳滾妳不能用走的
妳拿走妳出錢的機票？？
那不也是妳當初說要自願幫他出的嗎
不要說什麼因為渣男先背信的
兩件事嚴重程度根本不能比
你把我手打瘀青 我就能把你手砍下來？",14,朝陽科技大學,M
3968,1,447,B444我標錯人了啦請你原諒小的,0,中國文化大學,F
3969,1,448,"男的講話也太難聽 還不給尊重 重點還是對女友這樣⋯

太心疼了 走的好😤",1,亞洲大學,F
3970,1,449,大家嘴巴講都很會啦，又不是你們被丟包在國外對不對,8,大葉大學,M
3971,1,450,那個... 機票丟掉他用護照補申請就可以了...,5,溫哥華藝術學院,F
3972,1,451,"B438 我也覺得她男友很高招😂
是我的話也會說男生有問題，知道女友對這文章男生行為有反感，傻了才會說女的有問題",4,雅美蝶,M
3973,1,452,"B443 
先開小劇場的不是 B320 嗎@@

女生單獨回國的路上也有沒經驗人生地不熟的風險啊為何不討論",0,東海大學,F
3974,1,453,推 B168,2,中國文化大學,F
3975,1,454,我覺得能不能回來或有沒有機票已經不是重點了而是這個行為本來就很錯誤，底下一堆人在那邊說男生沒帶女生下水，或不自己出錢所以活該，那他們的意思是男方自私不帶女朋友玩也沒出錢=女生可以把東西拿走然後把男友丟包在國外？,12,中國文化大學,F
3976,1,455,"我覺得其實妳有更好的方法可以讓他學到教訓
妳這樣跟他的行為有什麼區別？",19,國立成功大學,F
3977,1,456,當我女朋友吧 我會健身 深潛（有證照） 目前是警察剛下單位不久 哈哈哈～～～～,6,國立臺中科技大學,M
3978,1,457,"把對方丟在國外也是蠻過分的啦
要分手可以理性的講 這做法很幼稚",15,中國科技大學,M
3979,1,458,我也覺得你要小心 他可能成為恐怖情人,1,國立高雄大學,F
3980,1,459,B76 你也是渣男吧呵呵,7,新生醫護管理專科學校,F
3981,1,460,快笑死哈哈,0,東海大學,F
3982,1,461,B430 損賠那邊沒看懂也 原本船票機票不是都女方出嗎,2,輔仁大學,F
3983,1,462,"B456 雖然男生滿垃圾的
但感覺女生是恐怖情人",9,靜宜大學,M
3984,1,463,"B452 
跟沒有邏輯跟輕重緩急之分的人討論問題真的很痛苦…………
我放棄交換意見ㄌ
男生好渣ㄛ女生放生的豪！",6,國立政治大學,F
3985,1,464,"B320 不不不 這題題目與本文不符
要改成A男付了全部的錢才走吧
原po不是什麼都付了嗎 機票也沒退啊",2,東海大學,F
3986,1,465,"B452 女生單獨回國是她自己選擇的…
舉例也舉好一點…",3,真理大學,M
3987,1,466,"哇....
我有救生員證....
我帶你去玩好嗎
你可以不用幫我出錢沒關係！！
真的",4,國立高雄海洋科技大學,M
3988,1,467,"B461 
我指的主要是男生因此多出的花費的部分
民法贈與規定的優惠只有在交付前可以撤銷還有給付不能只需要負重大過失責任
但今天債務不履行是故意的啊不知道債務不履行的損害賠償可不可以用
我還不知道啦哈哈還在思考",4,國立政治大學,F
3989,1,468,B459 幫小弟我定義一下渣男？,0,加拿大約克大學,M
3990,1,469,"B463 
哪裡沒邏輯還請法律系大大告訴我
另外想知道為何男方可以請求賠償
下次遇到這種事我肯定也要求賠償

你討論女生選擇帶走東西
可是她並沒有帶走護照跟男方個人用品
男生不是能回國嗎？
（原po沒提到男方有沒有帶信用卡就不討論船票了）",1,東海大學,F
3991,1,470,我也放棄了 好累,1,中國文化大學,F
3992,1,471,相信你的決定是對的😀,0,國立中正大學,M
3993,1,472,好帥氣 ！,0,醒吾科技大學,F
3994,1,473,B467 感謝哈哈因為我也是覺得這樣做有點問題～看到你說損賠很想知道原因～還有可以冒昧請問你是大幾的嗎,0,輔仁大學,F
3995,1,474,"開眼界啦
一開始妳自己全包這趟旅程的費用就錯了
先當前男友的ATM，被前男友惹毛後
反擊丟包他在國外放他自生自滅

是說這男的這麼爛妳還能跟他處兩年
你們根本天生一對啊
什麼鍋配什麼蓋",13,靜宜大學,F
3996,1,475,"B469 
你到底是會不會看字啦我不是說我還在思考嗎
我覺得跟你講話好累不想理你ㄌ
你說的都是對的我錯了我要去看劇了88~~
B473
我剛畢業國考生ㄛ",1,國立政治大學,F
3997,1,476,"B465 
自願跟不自願
單獨的情況下不都很危險嗎",0,東海大學,F
3998,1,477,B458 他還沒變恐怖情人原po已經半個了,7,國立中正大學,M
3999,1,478,"B76妳媽生的時候是不是沒生腦袋給你？
台女？啊你不也台灣人 這麼看不起自己國家去吃洋妞 也不想想到頭來你還是一樣是黃種人 無聊",3,東吳大學,F
4000,1,480,有時候真的會從一件生活事看清了對方到底有沒有在乎妳。,2,國立暨南國際大學,F
4001,1,481,"B468 你的意思是他拋下女友自己去玩沒錯了？不會游泳怎麼了帶一下會要命嗎？
只顧自己的男人不放生還留著養哦
這不是渣男是什麼ㄏㄏ",4,新生醫護管理專科學校,F
4002,1,482,"B468 我猜B459 對渣男的定義應該是
1.沒有帶她去游泳→不順從女生的都渣男
2.穿了救生衣還不會游→不懂得包容女生缺點的都渣男
3.東西帶了直接走，連解釋機會都不給→吵架就一定是女生是對的，想解釋的男生都渣男
4.罵台女的都渣男",12,真理大學,M
4003,1,483,妳的手很美 哈哈😂,0,邹豪,M
4004,1,484,都好瞎,0,國立臺灣大學,M
4005,1,485,"B479 
……………………你認真的嗎??
221???
誹謗????",4,國立政治大學,F
4006,1,486,"B475 
說我邏輯有問題又不回應我⋯
你的論點女生拿走東西值不值得
怎麼樣是不值得
男生不是有機票可以回國嗎

我只是希望你有結論時可以回應一下
何必這麼激動～",1,東海大學,F
4007,1,487,B479 突然覺得法律系帥哈哈,0,東海大學,F
4008,1,488,"妳太棒了吧 好瀟灑
好好照顧身子喔💛 妳真的值得更好的",0,國立政治大學,F
4009,1,490,"慘
溝通很難嗎？",1,國立交通大學,M
4010,1,491,B478 我是台灣人 但我也不吃洋妞 但台女跟黃種人有什麼關系🙁 不太懂你想說啥？,2,加拿大約克大學,M
4011,1,492,"啊反正錢又不是他出的，而且原po是把自己的東西帶走而已
而且一個人在國外怎麼了，自己沒帶錢還啥的怪別人嗎？有帶都幾歲人了還處理不了事情嗎？",9,東吳大學,F
4012,1,493,好爽喔,0,義守大學,F
4013,1,494,"B476 看到真的笑出來XD
我自願被打一拳和非自願被打一拳
都是被打一拳，所以我要求打我的人賠償
哈哈哈 妳是邏輯死了嗎XD",3,真理大學,M
4014,1,495,"對話可以看出男生的言詞字眼根本不成熟，所以完全可以想像他不知道只要有護照，要回台灣根本不是問題...
話說我之前陪女友考潛水證照（我已有救援潛水證照），有一個下潛（通常一天潛三次）真的看海底生物看得太盡興沒注意到女友，接下來的日子一直到下一次的潛水旅行前都沒少在道歉的... 不過那次以後的潛水一定手把手讓她可以扶到我就是了。
還好我女友沒有原po那麼有guts... 哈哈哈哈😂",8,國立中興大學,M
4015,1,496,你好猛喔,0,實踐大學,F
4016,1,497,"B479 呃…這樣只會費時且浪費資源…

然後誹謗罪的構成要件你看了嗎…",1,真理大學,M
4017,1,498,肝帥爆了啦,0,國立臺北商業大學,F
4018,1,499,B481 看一下b482？,0,加拿大約克大學,M
4019,1,500,"B494 
你這例子不正確吧
壞人會因為你是不是自願回國搶劫你嗎？
我自願單獨回國就該被搶劫嗎⋯⋯",1,東海大學,F
4020,1,501,"B491==
你的言論是不是讓人感覺很瞧不起台女
就是間接自我感覺良好 只看得起國外 殊不知外國人也是在不認識你前 就認定你是比他們低等 為什麼？啊 因為你皮膚是黃的呀

你到現在依然不覺得自己的言論有問題 不了解別人就可以講出這些話 我也真的為你感到悲哀",8,東吳大學,F
4021,1,502,"通報 📢
好像有人對這篇文章有新想法唷，快來去看看！
  https://www.dcard.tw/f/relationship/p/229534320",0,Dcard 大聲公,D
4022,1,503,氣在頭上容易不理智，雙方都有錯，溝通與處理方式也都不是很成熟，希望原po看到這些留言能夠成長一些，也要記得好好保護自己。,2,南臺科技大學,F
4023,1,504,"B128 我是覺得原po自己吃藥或幹嘛沒堅持立場有錯
可是她現在這樣做又怎麼了
把自己的東西帶走而已
那男的幹嘛把自己搞得這麼悲哀的地步
不帶錢？不會查資料？不會聯繫家裡？
再說人家不是都說了機票還是可以拿到嗎？這已經仁至義盡了吧",9,東吳大學,F
4024,1,505,B479 我感覺221不太ok 畢竟原po男友不戴套 原po如果沒有明確拒絕的話很難是強暴吧 如果原po有告訴男友他不戴套就不要做了 男友還繼續硬來 這才算吧,2,輔仁大學,F
4025,1,506,"看完其實還滿爽的😂
替原po高興",1,國立成功大學,M
4026,1,507,"B482 你有看文章嗎= =
這可以說男生說謊騙女生錢吧
如果男生不先騙原po說會帶她游 說不定她就不會花錢在這上面啊
男生吧浮潛費先騙到了再反悔我是覺得蠻渣的 不知道你怎麼想",11,東海大學,F
4027,1,508,"B500 孺子可教也
我好好跟妳解釋，今天呢，女生是丟下男生自己回國，那她會遇到的危險就要自己承擔，因為這是她自己做的決定。而男生呢，他是「被丟下的」，被女生丟在一個陌生環境，要想辦法自己回國，那麼男生的這種處境是女生造成的，所以男生會遇到的危險，是女生造成的，這樣理解了嗎？",8,真理大學,M
4028,1,509,又一個公主回國了,7,銘傳大學,M
4029,1,510,看後續,0,蛤哈鉿蝦,M
4030,1,511,好帥喔❤️❤️❤️,0,輔英科技大學,F
4031,1,512,"B494 我是覺得一些小劇場也很沒意義沒錯
但是你要舉這種例子邏輯也很怪欸⋯
其實按照情形也是有求償可能的啊
舉個更明顯的
那我說我自願被殺跟非自願被殺，呃兩者都是可罰的，也具刑責啊⋯⋯
很多事都是要個別判斷的
這個邏輯活著嗎⋯⋯",1,東吳大學,F
4032,1,513,"我覺得妳也有問題 你們不應該分手的
下一個遇到你們兩個的都很可憐

一個可悲台男  說話不算話

一個恐怖情人 說分手就分手

沒必要直接把人家丟在國外吧

我覺得可以留一點錢回來再討就好
難怪當初這兩個會在一起 笑死",15,東海大學,M
4033,1,514,B508 ⋯這並無因果關係⋯⋯,2,東吳大學,F
4034,1,515,"B499 抱歉那是他的猜測^^
我是從你的言論上來判斷你的ㄏㄏ
就問了你他自己拋下女友去玩就沒錯了？
何況原po還是先問過他
會罵台女的你也不是什麼有素質的人
所以還你一句渣男剛好(｡･ω･｡)",1,新生醫護管理專科學校,F
4035,1,516,你值得更好的❤️,1,中國科技大學,F
4036,1,517,B499 那你看一下我 我在B507,0,東海大學,F
4037,1,518,B507 我覺得男生沒有做到答應過女生的事，確實是不對的，但是事情一碼歸一碼，如果女生覺得被騙了出浮潛的費用，那應該就浮潛的費用向男生索討，而不是拿機票錢來以牙還牙,2,真理大學,M
4038,1,519,"無法認同原PO的處理方式
渣男本身有錯 但我相信可以有更好的解決方法

垃圾原PO去死啦幹妳娘 祝福你早早被前男友找到並且分屍👏👏",9,崑山科技大學,F
4039,1,520,"B501 我言論讓人什麼感覺純粹是閱讀者對台女的定義 如果你認為台女這詞是褒義那你會認為我在反諷 如同 你真是優秀 

但如果你認為這詞是貶意那就只是形容 

但你開頭“你媽生你 ”那句話會讓我產生 你們學校素質 挺優秀的 錯覺",2,加拿大約克大學,M
4040,1,521,"B512 
你的邏輯才有問題吧
B531在講這兩個狀況嚴重度不一樣所以不可一概而論
你舉例的殺人罪跟加工自殺罪都可罰沒錯
但可非難性一樣嗎??????
刑法不就是根據不同的可非難性給與不同刑責嗎（這不就是真理同學在講的“情況不一樣”）
虧你還法律系",8,國立政治大學,F
4041,1,522,"B476 
呃...是她自願一個人回國的，又不是被迫，現在又突然說這樣也很危險？？？

你邏輯是不是有問題",2,逢甲大學,F
4042,1,523,B518 就說原po沒把機票退了吼,9,東海大學,F
4043,1,524,不怕被復仇或被告嗎!?,0,維力炸醬麵,M
4044,1,525,B76 感覺你就跟本篇男主角一樣讓人..呵呵,2,醒吾科技大學,F
4045,1,526,"B128 台灣大學生素質很優r  我覺得原PO就是計畫好了要搞他 

不管她男友垃圾不垃圾 我覺得真的太過份了

自己挑的男友 自己要給人家內射 自己說好要出錢   果然是物以類聚 呵呵",4,東海大學,M
4046,1,527,"B502 發一下文就又刪了，不過大致上就是利用了他小時候被媽媽丟在夜市不知道怎麼回家的例子來比喻原po的行為不是很恰當，他的例子大致上還可以，可是有一點不是很對，就是他的故事裡的 ‘自己’ 應該換成 ‘他的爸爸’。兩個年齡接近或是相同的人，這樣才比較符合他要比喻的那個故事。
給沒看到那個文章的人補個看。",1,國立中興大學,M
4047,1,528,"B514
同樣單獨回國一樣很危險
但是為什麼大家比較關心男方
因為男方是在被放生的條件下
女方不是",2,喬治亞州立大學,M
4048,1,529,"B508 
謝謝你跟我解釋！！
那可以說男生今天有履行承諾帶女生下水
女生也不會丟下男生獨自回國
所以男生若回國時遭遇危險
算是當時他不帶女生下水
而間接造成的嗎？

還是這樣說不過去😣？",0,東海大學,F
4049,1,530,B76 我覺得你講的話是有三分道理的可到底跟台女有什麼關係？為什麼最近一堆智商堪憂的在講這個名詞... 好像你不是台男一樣黑人問號,4,文藻外語大學,F
4050,1,531,"B512 我想想，雖然我不是讀法律系的，不過我知道個別判斷確實也很重要，不是別人說讓你做，你就一定可以做
不過我只是以常理判斷，舉例子讓她明白自願和非自願的不同，如果例子舉的不好，還請見諒",1,真理大學,M
4051,1,532,"Umm....我個人是覺得雙方都有不妥都讓對方覺得不ok的地方啦 畢竟兩個都是在國外
簡單來說就是感覺問題吧 女方可能也是被氣到才這樣",1,嘉南藥理大學,F
4052,1,533,"B522 
呃我的意思是 
不論是否自願
單獨回國會不會遭遇危險？

遭遇危險是別人決定要不要搶劫他
不是自己決定要不要被搶劫啊",1,東海大學,F
4053,1,534,"唸法律不要看到什麼留言就開始以法律角度去分析

這會讓人像在刑總上面每次看到救護車一定會翻感到莫名其妙

有些就只是很單純表達一個情境而已…",2,真理大學,M
4054,1,535,做得好👍👍👍那種人就讓他自生自滅,1,逢甲大學,F
4055,1,536,帥到分手,1,國立臺灣海洋大學,F
4056,1,537,"恭喜你醒了！！
覺得妳很棒～～
感謝原po讓我順便看到好多可悲廢物台男崩潰😂😂😂",1,新竹教育大學,F
4057,1,538,不過原PO應該也沒資格可以帶走別人的護照吧😂 只是看到對話就疑問了一下,0,崑山科技大學,F
4058,1,539,"B523
知道為什麼大家一直不想跟你討論你最在意的機票錢嗎？
因為不論機票錢是不是女方出的
已經實質造成男方巨大的困擾了
這個跟吃飯不一樣
吃完飯 如果你有幫我付我可以直接走
問題是機票不見
要先買全額機票
再申請購票費
在沒錢的情況下
怎麼買全額機票？
重點不是錢誰出
而是在那個時間點男方沒錢出
更不用討論手續費什麼其他問題
真的不是「機票還是女方出
所以男的可以平安回家幹嘛抱怨？」
這麼表面的問題",7,喬治亞州立大學,M
4059,1,540,"B533
依照你說的這一句，當然會危險啊

可是她是可以”選擇”要不要一個人回國，她是主動的而不是被動的。
她也可以選擇不要一個人走啊，而男的沒有選擇權。
我的想法大概跟B508一樣，就不多說了",2,逢甲大學,F
4060,1,541,B538 沒有帶走護照啦哈哈！,1,真理大學,M
4061,1,542,"B540 
呃所以我同意了 B508 啊⋯⋯
我只是在解釋我為何說女方也有危險⋯",0,東海大學,F
4062,1,543,B541 我知道XD 就是如果原PO要帶的話也不行吧,0,崑山科技大學,F
4063,1,544,"B355 如果出意外呢？
我請問一個沒有專業證照的人去帶一個不會游泳的人做海上活動，還有不知道該地方水域的水性如何，就冒然帶一個不會游泳的人下去，多危險會不知道嗎？出意外了，誰要負責呢？
男生要負責嗎？還是申請國賠？

是我戳到你痛處了？怎麼你反映這麼激動呢？
呵呵

還一堆護著原po的。",3,台南應用科技大學,M
4064,1,545,B543 不行啦哈哈，會觸法啦！,0,真理大學,M
4065,1,546,"哈哈哈哈雖然有點狠
但真是大快人心啊😂",0,國立高雄應用科技大學,F
4066,1,547,"B529 嗯…因果報應，我們不要搞的太複雜，簡單來說，女生在做這個決定的時候有點太衝動了，如果她能冷靜想想，也許會有更好的解決方式
至於男生嘛…從截圖來看，他也確實不是什麼好男人XD
但是這樣還是構不成把人丟在國外，就像某幾樓說的，萬一男生回來報復，這樣不是讓情況越來越糟嗎",1,真理大學,M
4067,1,548,"B542
哦哦瞭解，剛剛沒看到",0,逢甲大學,F
4068,1,549,"難怪你倆會在一起
半斤八兩😑",8,中山醫學大學,M
4069,1,550,"B539 不是我在意機票錢啊 我只是告訴人家她沒有拿機票錢來以牙還牙
By the way 我們是在做渣男定義的討論",0,東海大學,F
4070,1,551,"看到他罵那些真的很生氣！！！
好險你分的乾脆

也想到自己以前被當提款機 被惡言相向的慘痛記憶",1,健行科技大學,F
4071,1,552,"B550
我的意思是她拿走機票這個行為的確很糟
儘管可能最後錢還是她付的",1,喬治亞州立大學,M
4072,1,553,一堆事後諸葛，還要人家不管多生氣都要理性不能衝動，看來D卡很多活菩薩,10,宏國德霖科技大學,M
4073,1,554,B550 原文裡面有這一句「我就直接拿走機票船票和錢直接走把他留在島上」我想這應該算是報復心態了吧，確實女生沒有退機票錢，但是女生還是拿走了機票啊,1,真理大學,M
4074,1,555,"截圖的開始男方找不到女生有表示擔心
但是女生也沒給他機會講什麼直接說要回家 
明明出來玩卻被告知東西都被帶走了當下一定很著急啊！在國外欸！！
而且我覺得去國外不可能只去個一天而已

今天女生被放生看不到海中美景頂多回住宿罵男方明明答應要帶她的，男的如果認錯有意彌補 隔天再一起下去不就得了？
這樣子生氣就直接打包回家我覺得也不理智啦畢竟也花了一筆錢",14,亞東科技大學,F
4075,1,556,真的太猛了🤣🤣🤣,0,中臺科技大學,F
4076,1,557,"推 B168 理性留言
其實不太懂會覺得這種做法好帥的點是什麼.... 不管怎樣都不應該把人丟在那 很多樓也說了這並不是一件小事 
看完文章（還有最後面的附圖...那個海...）老實說第一時間我真的覺得這就是一個幼稚不成熟的報復 藉由發文希望得到安慰關懷來合理化自己的行為 
不否認男方的確做錯不少事 有些可能錯的離譜 但有些可能就是雙方觀感上立場上的不同或溝通造成的問題 
不會認為溝通就能解決一切 可是這樣的做法絕對不是應該被欣賞或讚同的
希望原po能理性想想",22,國立臺北大學,F
4077,1,558,"B548 
而且我一開始說女生危險是因為
是否自願跟遇到危險無關喔
不會因為你被迫就一定會遇上危險
或自願就不會遇到危險
壞人也不可能知道你是不是被迫單獨
然後選擇要不要搶劫你

當然我認同在男方這種被迫的情況下
因為單獨而遇到危險 
女生也要付一點責任",1,東海大學,F
4078,1,559,"笑死 會玩

想說機票帶走也太殘忍 但原來都是妳出錢的我就覺得這麼做太爽了

接著一篇 女友在馬來西亞丟下我",9,南華大學,M
4079,1,560,"只要有護照，航空公司就有記錄....
現在是電子機票ㄌ
問題是船票可能要再買一張吧",2,國立高雄應用科技大學,F
4080,1,561,B557 我也認同 這樣做真的沒有比較清流,0,國立屏東科技大學,M
4081,1,562,"B552 
原po說的機票應該還是要到機場換的吧
所以男生直接用護照也可以換機票
可以看看 B33 跟 B75",2,東海大學,F
4082,1,563,B139 男生自己沒錢這點不是很好笑嗎😂,10,南臺科技大學,F
4083,1,564,"做得好!
出國玩不管當初是誰付機 船票，各自身上都該帶錢的
說了拿護照可以補印機票，google就知道
原po和前男友平常的相處是怎樣，有人知道嗎?採取這樣的做法會是單一事件就爆發嗎?",5,國立臺北大學,F
4084,1,565,B304 認同,1,香港理工大學,F
4085,1,566,"女方說出全額
男方也理所當然接受
就算如此 男生還是要準備吧
難道就不怕有什麼突發狀況嗎
如果東西被搶了呢

在撇開是不是專業教練的問題前
都答應帶著玩了 出爾反爾算什麼？
這感覺就像為了要達到目標 什麼都答應 結果什麼都沒有 不管是誰都會不開心吧

女方確實太過頭了 丟包就丟包 至少要讓人有機票可以回來 畢竟也答應出錢了
要懂得適可而止 如果他回不來怎麼辦？
——————————————————
別再留台女或為了罵回去而留了台男的字眼 鍵盤後罵這些有意義嗎
現實生活中的你們很完美嗎
搞不好認識的或長輩中也曾經有過你們口中台男台女的行為🙄",3,僑光科技大學,F
4086,1,567,"通報 📢
好像有人對這篇文章有新想法唷，快來去看看！
  https://www.dcard.tw/f/relationship/p/229534530",0,Dcard 大聲公,D
4087,1,568,"B558
我懂你要表達的意思
說你舉例不好的部分是在講「女的自願先行回國」，而不是「自願被搶劫」，兩個不能混為一談",1,逢甲大學,F
4088,1,569,"通報 📢
好像有人對這篇文章有新想法唷，快來去看看！
  https://www.dcard.tw/f/relationship/p/229534538",0,Dcard 大聲公,D
4089,1,570,"B552 的確
因為我對於B482 的留言感到不屑 反而有點為反而反 抱歉",0,東海大學,F
4090,1,571,"B554 嗯對報復心態 反正在你們眼中台女不就這樣嗎
對了渣男這部分你還沒告訴我你的想法 主要不是在討論這個嗎？",2,東海大學,F
4091,1,572,你男朋友是不是叫做龍家俊,12,中原大學,M
4092,1,573,"B76 你是不是在國外唸書
然後台女都被外國人把走7pupu
一看就知道是自以為短小精幹的類型先幫Q
沒事的 希望你能找到能接受你的洋妞
拜託不要回來找台女喲🤗",5,亞洲大學,F
4093,1,575,"B566 有護照就能補印機票
現在都是電子機票哦",2,EASON,F
4094,1,576,他如果回得來自己要小心了,2,中臺科技大學,M
4095,1,577,"本來還覺得太狠，但看到你吃藥那段，你沒把他護照撕爛扔海裡都對他太好

走得好，讓他自生自滅吧！",1,瑞士凱撒里茲飯店管理大學,F
4096,1,578,幼稚的恐怖情人，只會在低能卡取暖，換Ptt試試看阿,7,國立嘉義大學,M
