,post,floor,content,likeCount,school,gender
1867,15,331,"B152 是你看不懂，麻煩看一下 B7 原po的留言，狀況都沒搞清楚不要說別人沒看懂。
我也覺得男的有小問題，該避嫌還是得避，原po根本中槍。",2,國立東華大學,F
1868,15,332,"對啊
你有好好避嫌嗎ㄏ",2,國立清華大學,F
1869,15,333,朋友什麼都好就是眼光好差啦可惜可惜,0,實踐大學,F
1870,15,334,"我前男友的現任也是神經綠茶婊
前任因為在讀研究所 加上要弄報告
我已經跟他和平分手了一年多從來沒聯絡過
能聯繫的都刪掉了。結果他現任不知道
哪裡要來的電話。奪名連環扣給我說（前任）
是不是在你那邊我是他女朋友等等的話
講了很多難聽的話說什麼我跟他維持炮友
那個綠茶自己說多愛自己男朋友
結果還不是喜歡跟別的男人出去
被發現還在裝可憐
關係今年初我也對他現任女朋友提告
也告訴了我前任這些事情，
在六月時他跟他現任分手了",5,義守大學,F
1871,15,335,那句八婆超屌欸,1,安安,F
1872,15,336,某第一科技大學的是不是吃太多藥？或者是忘了吃？,6,國立東華大學,F
1873,15,337,天啊 可以告她嗎,0,嶺東科技大學,F
1874,15,338,那句八婆有聲音欸！,4,淡江大學,F
1875,15,339,真的八婆幹你老師,0,淡江大學,M
1876,15,340,等等 男生問題也很大吧？！,3,華盛頓大學,F
1877,15,341,臭八婆,0,國立高雄餐旅大學,M
1878,15,342,"B281 為什麼會有權秀雅哈哈哈哈
是最近在看無理的前進嗎XD",0,國立暨南國際大學,F
1879,15,343,蛤 天啊 我現在大一，剛好有這種男性朋友欸，還好他還沒有女朋友……，結論是那我也來交個男友避嫌好了哈哈,1,國立中興大學,F
1880,15,344,剛剛想說真真是我嗎..,0,亞洲大學,F
1881,15,345,B342 是我的ID是江南美人吧哈哈,0,中國文化大學,F
1882,15,346,"B46 
其實真的有耶
我跟一個國中就認識的男性友人當了15年的好朋友呢🤣
連我現在結婚生子了我們還是有聯絡～",1,傻眼系貓咪,F
1883,15,347,哈哈哈哈八婆 簡短有力,0,中華大學,F
1884,15,348,死八婆！😂😂😂😂,0,長榮大學,F
1885,15,349,每次有這種神經病都會有人裝好心同情，既然已經說明了還一直不停懷疑，那乾脆分手算了，說什麼前一段感情怎樣的所以會這樣都是狗屁，他們是相親嗎？自己的感情自己經營，有問題自己喬，很難嗎？幹嘛去騷擾別人?,0,中原大學,F
1886,15,351,去整形那個我笑800次笑不膩,0,台南應用科技大學,F
1887,15,352,這讓我想到怎麼可以吃兔兔！兔兔那麼可愛,5,國立臺中科技大學,M
1888,15,353,"幹真的神經病，希望他有看到這篇，真的是瘋子

那些說避嫌的。這樣還好吧？這樣是要避什麼嫌？也沒什麼特別的事情啊，看起來就一般朋友出去而已，之後也沒特別聯絡不是？也給點你男友自由吧？疑心病那麼重很不討人喜歡欸
我就是那種可以放心讓自己男友跟完全純異性朋友出門的，而且她都說了每次出去都是很多人，這是又要擔心什麼？",0,朝陽科技大學,F
1889,15,354,"給你一個👍
八婆很經典",0,中國文化大學,F
1890,15,355,B345 超好看QQ,0,薯條怪,M
1891,15,356,好喜歡原Po嗆聲跟我好像😂😂😂,0,健行科技大學,F
1892,15,357,B131 就算再沒安全感也不該這樣吧 也不是有沒有同理心的問題 是她已經嚴重騷擾到原po了 我自己也是發生過許多悲慘遭遇 迪卡上面的劇情我多半都經歷過 但我還是沒有像她那樣去對我男友的女生朋友們發神經啊 要人家體諒 那誰來體諒真的會避嫌又尊重對方的異性朋友,2,中國科技大學,F
1893,15,358,"看到八婆這兩個字
就覺得身心舒暢😂😂😂",1,輔英科技大學,F
1894,15,359,B152 原po自己上面有說了女生在限時發文ㄚ,0,中國科技大學,F
1895,15,360,"B60 可以，限時po自拍照打馬賽克還是算影射，不過不建議

原po那句八婆對方也可以吉她民事，搞到後面只是互吉而已",0,真理大學,M
1896,15,361,"我也遇過朋友的前女友
三不五時就說聽誰誰誰說他很喜歡妳欸
妳是不是跟他在一起啊
啊都分手了一直騷擾前男友的朋友是...？",0,台版水原希子,F
1897,15,362,看到“八婆”我瞬間身心舒暢覺得爽,2,嘉南藥理大學,F
1898,15,363,我遇到的是我前男友的女性朋友整天跟他哭沒錢想去夜店賺，喝醉酒要我前男友去做還不能發脾氣，這種女生可以將綠茶對吧,0,輔仁大學,F
1899,15,364,"瘋子
迪卡滑久真的會毀三觀
好像誰都能接受炮友這黨事一樣🙄🙄
拜託真的很多人價值觀還很正常保守
B159跟那八婆可以不要戴著歪掉的有色眼鏡看別人還亂傷人嗎 噁心",0,國立臺灣師範大學,F
1900,15,365,那句八婆 真的很好笑,0,長庚科技大學,F
1901,15,366,"文章打的很清楚
看得出來邏輯很清晰啊
好久沒看到這麼舒爽的文章了",7,亞洲大學,M
1902,15,368,B152 有吧 原波有被波上哀居啊 留言好像有補充,0,亞洲大學,M
1903,15,369,"一堆人覺得原po不避嫌是怎麼回事啊哈哈哈
他們好也是交往前了大家都單身時呀
女人真的很可怕耶～",9,嶺東科技大學,F
1904,15,370,"笑死真的是有問題
原po直接屌嗆一波我覺得有點帥",5,國立成功大學,M
1905,15,371,"呃她自己的小劇場不斷演上，
不自己去問她男友跑來問你幹嘛…
這真可怕了😂",3,匿名,F
1906,15,372,"幹好舒爽啊啊啊啊
終於有直接嗆的了
每次看低能卡一堆不嗆的再上來討拍
就覺得很難過
是不是爸媽都沒生膽給他們

原PO我挺你",2,樹德科技大學,M
1907,15,373,看你罵人好解氣哦🤣,0,國立臺灣師範大學,F
1908,15,374,那女的有病？,0,流星的希望,F
1909,15,375,"我要按你愛心 這女的該吃藥了
你罵完他之後他有回嗎🤣🤣🤣
看到八婆應該不敢回了",0,嶺東科技大學,F
1910,15,376,"B21 
綠茶躺著也中槍😂😂😂
不只是飲料
還是一個韓國藝人",0,流星的希望,F
1911,15,377,有夠歡,0,國立臺中科技大學,F
1912,15,378,"她真的讓他男友很為難,我看可能沒多久就分手了，是我真的會受不了這樣的另一半
不過他把你的照片打碼po文真的很北爛餒",1,致理科技大學,F
1913,15,379,這個真的超op,0,景文科技大學,M
1914,15,380,"B131 
如果你常常這樣被盧你還會有同理心？",3,流星的希望,F
1915,15,381,幹 真他媽有病的女人==,0,中臺科技大學,F
1916,15,382,"B152 
你有沒有看第7樓？",0,流星的希望,F
1917,15,383,"b382 應該是7樓 😂
b152 看一下 b7吧",0,逢甲大學,F
1918,15,384,"B383 
已修改@@",0,流星的希望,F
1919,15,385,"拍拍原po
我青梅竹馬的女朋友也是這樣
我在念書或睡覺就一直打來查勤
（搞的我以為我才是她男友，可是我明明是女的啊⋯⋯）
半夜兩點也打⋯真的超智障的
而且還拼命跟我介紹她乾哥
然後又說她不希望我當她大嫂
然後到處造謠
所以我能理解原po～",3,嘉南藥理大學,F
1920,15,386,拍尼當搞蕭良（壞年頭遇到神經病）,0,東海大學,F
1921,15,387,罵八婆夠舒壓,0,醒吾科技大學,F
1922,15,388,瞬間秒懂你朋友為何感情路不順了,0,貪.吃.鬼,F
1923,15,389,"B322 有交往對象一樣可以是好朋友，但要知道另一半才是最重要的異性，所以原PO也有避嫌，平常也沒跟男主聯絡，而是跟男友在一起渡過。
但因為對方女友這狀態，她已經先預設了他們彼此有什麼不軌的行為，所以就算一群朋友出去玩只要有原PO就會被對方針對，就算到後來原PO知道女生這狀態，只要有男主出席的活動，她都避免參加，在家跟男友打麻將，也一樣會被電話找碴懷疑。
至少這邊看得出來原PO做的行為是沒問題的，能避就避，能保持距離就保持，就算男生電話打來想訴苦她也沒接，所以撇開這部分，覺得那女生有很大的不安可能就是來自自己的男友了，這部分就是那對情侶該自己協調好的了。",9,南華大學,F
1924,15,390,乾哈哈哈哈督ㄉㄧㄡˇ笑欸,0,國立臺北大學,F
1925,15,391,這句八婆真帶勁 我喜歡👍🏻,2,弘光科技大學,F
1926,15,392,哇靠 太skr了吧,0,義守大學,M
1927,15,393,"笑死不管男人管人家
欺善怕惡？",0,國立屏東大學,F
1928,15,394,B155 相信我就算不聯絡，會發神經的人還是會發神經⋯⋯就像我前女友，沒聯絡了還是懷疑我跟那個誰私下偷聯絡，只是刪訊息不讓她發現，神經病一枚,4,大葉大學,M
1929,15,395,"真的有心想搞你的人是不怕生不出事情的😂 最後這件事原po都已經沒去了她還是找原po算帳啊～
男方或許真的有問題，但女方就真的像是在找對象發洩而已唉",4,嶺東科技大學,F
1930,15,396,看到八婆快笑死哈哈哈哈哈,0,國立臺中科技大學,F
1931,15,397,"不要侮辱八婆！
她是火雞啦😂😂",0,嘉南藥理大學,F
1932,15,398,同校推,0,銘傳大學,F
1933,15,399,"八婆快笑死
推你的霸氣直接
這女的真的綠茶又有病",0,南臺科技大學,F
1934,15,400,這個人有病啊😂😂😂,0,德明財經科技大學,F
1935,15,401,我懂!!!!!!! 我也遇過這種八婆!!!!!!!!!,0,中國文化大學,F
1936,15,402,喜歡原po直爽的態度乾哈哈哈推八婆👍,0,實踐大學,F
1937,15,403,看你罵她我心裡實在很爽,0,辣味濾吸鮭🐢,F
1938,15,404,"我朋友最近也遇到這種八婆
整天疑神疑鬼的認為別人要搶她男朋友",2,逗貓棒,M
1939,15,405,"B131 我覺得他女朋友自己神經兮兮，或是男朋友給他的安全感不足，應該是要自己私下觀察或找證據吧？什麼證據都沒有，只憑自己的「感覺」，就直接挖出人家以前的動態或狂洗讚去打擾別人，這很莫名其妙吧？
而且他女友的訊息感覺就是在質問原po，認為原po跟他男友一定有曖昧，任誰都會不高興吧？",7,國立中山大學,F
1940,15,406,看到八婆兩個字好爽XDD,0,高雄醫學大學,F
1941,15,407,"真的是沒有最雖只有更雖。。 
講一堆 好像她真的抓到還是看到什麼你們有怎樣的證據了 什麼刪記錄也不能掩蓋事實==
啊事實是有怎樣了 自己在那裡異想天開 
交往的那麼辛苦不會叫他男友跟原po斷交嗎 沒點能耐只會把炮口對別人轟？
男的也是很有問題 都不知道自己女友跟自己朋友發生這些鳥事嗎==",6,僑光科技大學,F
1942,15,408,"這個只是有病
不是綠茶😏😏",2,慈濟大學,M
1943,15,409,"臭八婆快退散啦
媽的陰魂不散的
到底是多沒自信
沒看過可以神經兮兮成這副德性的
還是原po正到她得妄想症
那原po也只好出面道歉抱歉我正到妳神經病都出來了🤦🏻‍♀️",2,醒吾科技大學,F
1944,15,410,罵的太6了真的😂罵的好,0,中國醫藥大學,F
1945,15,411,笑死，潑婦見多了還沒看過這麼搞笑的,0,義守大學,F
1946,15,412,真的有事🙄️,0,國立臺北商業大學,F
1947,15,413,那句八婆的後座力太強我笑到無法自拔XDDD,5,嶺東科技大學,F
1948,15,414,噁晴本晴ㄇ,0,國立臺灣師範大學,F
1949,15,415,"那些經典語錄打的 看一眼都覺得是搶之類的幹話 一堆人在下面附和說對還在快樂標記分享 結果發生在現實生活 大家又都覺得不對了 
佔有慾高就是可悲ㄏㄏ",3,東吳大學,F
1950,15,416,"某高第一的男生是main幻想的？
是會通靈還是口說無憑？
邏輯完全不通還秀下限z",0,世新大學,F
1951,15,417,"看完文只覺得原PO根本沒真心把好友當朋友吧
發生這種事選擇的是發文公審朋友的女友
妳是不是完全沒考慮過朋友會多難做人@@

我之前也發生過類似的事情 所以在朋友交女友之後基本不跟他聯絡
那女生也是駡我隨便罵我婊 我都跟朋友說 沒關係她會在意是正常
看妳對那女生態度就沒多好 發文也不知道到底是不是只站妳無辜的角度
覺得當妳朋友蠻可憐的 虧他以前還跟妳很要好……",2,國立中山大學,F
1952,15,418,"B417 你能接受不代表原潑要接受吧
何況那女的太過分
那女的怎麼不考慮自己的作法會讓男友難做人
所以要說那女的不愛她男友不把男友當男友囉？",21,淡江大學,F
1953,15,419,"B159 
你上過蔡英文？（崇敬的目光",2,中山醫學大學,M
1954,15,420,"最後一句八婆
真的是讓我笑慘了...
簡潔有力",0,台南應用科技大學,F
1955,15,421,真慘 他有病吧,0,大同大學,M
1956,15,422,所以你們曾經是炮友？,0,銘傳大學,M
1957,15,423,"B417 您真的很善良 大人不計小人過
但我想這種事情也沒有絕對的對與錯
畢竟這篇文也沒透露對方的任何資訊呀
難道大家都得要摸摸鼻子像你這樣算了才是把對方當朋友嗎？
每個人都有每個人的標準與處理方式
光看這篇下方留言就曉得，多得是讓對方情侶真正難做人的方式。
沒有像她那樣把她的事放到限動讓認識的人看到就可以直覺聯想應該已經很留情面了吧
還是現在真的連在匿名平台抒發都算太過分⋯⋯？
（題外話）小大一如我真的還不理解低卡的公審標準為何，這裡不就是給大家一個抒發的平台嗎？到底要如何正確抒發，才能不被抨擊？

從那個女生把原po放到限動的時候
她自己 她男友 原po 原po男友都已經被搞的很難做人了吧？還是妳真的覺得大家都很善良清者自清不會有人誤會或者聽信謠言呢？
當然那個男生會感到難做人是一定的
但是為什麼會難做人呢？
難道是因為原po來公審他女友才造成的嗎？
主因絕對不會是這篇文
相信他早就已經夠頭痛了",16,嶺東科技大學,F
1958,15,424,B422 在男生女友想像裡是吧😂,1,匿名,F
1959,15,425,"wow 腦子是個很好的東西希望那個白癡也能有一個正常的腦子
祝原po還有你的朋友早日脫離苦海",0,中國文化大學,M
1960,15,426,"B159 
你管人家有沒有和男生做出一些事情？
來這邊發文不就是說說而已嗎？
就像我幹了你娘我還要每次都跟你說嗎？
不信人家講的話就安靜看…
看到你這種留言真的忍不住要跳出來幹你娘…",7,恐龍很冷,M
1961,15,427,好吧 人真的不能只看臉🤣🤣,0,逢甲大學,F
1962,15,428,"B418
邏輯是一個很好的東西……
1. 我沒說我接受原PO就一定要接受，提那段是想說明我有類似經歷，不是講風涼話的路人
2. 類比原PO跟那女生的用意是？所以那女生反應過激，原PO就可以不必把朋友當朋友？當然如果他們友情已經決裂，那也不是不能理解
只是覺得原PO也非那麼無辜可憐又倒楣 任誰被栽贓都會不高興 但她的反應多少說明了為什麼他們一群朋友只有她被針對 (就文章可見的資訊)
不過迪卡風向就是只能一面倒吧@@ 妳可以繼續駡那女生 不用在意我 真的",1,國立中山大學,F
1963,15,429,"認真覺得
B0 打那個 就算 你們曾經是砲友
這樣可能會被誤會還有拿來放大檢視
不過你的意思應該是她硬要找妳麻煩不怕沒理由吧",1,嶺東科技大學,F
1964,15,430,"B428 沒關係 妳太善良了
就別在意我了 我也就是說說

妳怎麼知道不是那女的一而再再而三的針對
然後真的鬧到原潑不爽再來指責態度？
說真的啦 男女關係的問題自己解決不要打擾別人 真的很有事",6,淡江大學,F
1965,15,431,"幫原poQQ
看到八婆直接笑出來😂

-借閨蜜的帳號回文的女子🌸",1,借閨蜜帳號回文的女子❤️,M
1966,15,432,八婆戳中我笑點😂😂,1,樹德科技大學,F
1967,15,433,"B428 
難道你抒發個人的心情會把所有的來瓏去脈
包括身邊的人打出來？
而且他今天是在匿名平台
又不是跑去爆系公社清楚的po文是誰？
讓人去挖人家的資料罵他
難道是朋友就沒有抒發心情的權利嗎？",9,流星的希望,F
1968,15,434,"B360 應該是學長吧？我是讀你們系對面的小大一😂
-B60",0,真理大學,F
1969,15,435,B434 是啊大四學長，初會不會可以問我，以前高職商管的哈哈,0,真理大學,M
1970,15,436,她應該病了 需要去心理諮詢一下,0,銘傳大學,F
1971,15,437,等著看神經綠茶的後續☺️☺️☺️,0,萬能科技大學,F
1972,15,438,推自己管不動男友關妳屁事,1,國立臺北商業大學,F
1973,15,439,B6 外表白蓮花內心吹喇叭是三小啦😂😂,2,國立屏東科技大學,F
1974,15,440,B159 我信ㄌ 你好棒,3,崑山科技大學,F
1975,15,441,"我能懂另一半身邊有異性朋友的感覺
但真的太誇張==",2,中國科技大學,F
1976,15,442,可以告他了ㄅ,0,致理科技大學,F
1977,15,443,B435 老天感謝學長 我已經開始懷疑人生懷疑自己為什麼要唸會資了😭,0,真理大學,F
1978,15,444,她腦子進水吧傻眼,0,東海大學,F
1979,15,445,"毀損名譽 吉了！無憑無據的這樣到處講，他以為他是誰啊？
還沒娶進去管這麼多，娶了還的了！？
我要是你就把ig設成私人帳號了
沒做的事每天都被當賊一樣不斷騷擾，
自己心裡根本確定了妳的罪，何必問這麼多？我要是就會說：妳就是這麼歡才會留不住男人的心啦",2,南臺科技大學,F
1980,15,446,"那女的疑心病很重
但也不該來騷擾原Po
叫你朋友管好那女的吧🙄️",1,國立臺中科技大學,F
1981,15,447,"B443 哈哈哈，先趕緊把會計科目背起來吧～

然後接下來妳還會有分錄，過帳，試算，結帳，編表

大一好像會把初會全部上完吧？",0,真理大學,M
1982,15,448,看到8婆 2字不自覺爆笑🤣🤣🤣🤣,1,OlivN,F
1983,15,449,我喜歡你最後面的八婆這句很棒😂,0,中國科技大學,M
1984,15,450,我也遇過這種神經的 雖然不太一樣 不會來私訊我 可是她明明跟我朋友分手了 我才在朋友的貼文下留言 她還截圖我的留言發限時罵我🙄️ 結果就是她兩邊都得罪 是不知道還有沒有聯絡啦 反正我不管了 也封鎖了,0,台南應用科技大學,F
1985,15,451,對付綠茶就是要這樣哈哈哈哈哈夠爽快,0,中華醫事科技大學,F
1986,15,452,笑死,0,東海大學,F
1987,15,453,八婆😂😂😂,0,國立高雄應用科技大學,F
1988,15,454,這種蛇精病就別理了，拍拍原Po,1,弘光科技大學,F
1989,15,455,B6 外表白蓮花內心吹喇叭我真的笑倒,3,南臺科技大學,F
1990,15,456,"完了
原PO今年有沒有犯太歲
快去拜拜",0,靜宜大學,F
1991,15,457,最後八婆笑噴😂,0,國立臺北大學,M
1992,15,458,"哈哈哈哈哈哈哈看你罵真的好爽喔
臭八婆欸有病( ；´Д｀)",0,中國文化大學,F
1993,15,459,原PO嗆的真棒XD,0,軟Q柯基肥屁屁,M
1994,15,460,傻眼==人生很難欸,0,台南應用科技大學,F
1995,15,461,"遇到很歡的人真的是很無言，有病快去看醫生房，治不好去龍發堂報到吧！

boyuan-",0,國立勤益科技大學,M
1996,15,462,"夠衰小
先替大家跟你朋友說謝謝
沒有放生一個神經病",0,實踐大學,F
1997,15,463,b0 你沒有告他造謠毀謗嗎,0,匿名,F
1998,15,464,"這世界還真的什麼人都有欸
真是大開他媽的眼界欸",1,淡江大學,F
1999,15,465,"真的很勇敢敢直接嗆
不像我默默的被騷擾了4.5次
最後還是決定不計較
但偶爾心裡也還是會不平衡
但就只能想著不要跟層次低的計較哈哈哈哈幹",1,實踐大學,F
2000,15,466,B7 幹太垃圾了吧,0,文藻外語大學,F
2001,15,467,看你回的真的特爽(˶‾᷄ ⁻̫ ‾᷅˵),0,多倫多大學,F
2002,15,468,文化果然是破麻布袋的集散地...呵呵,2,國立臺北商業大學,M
2003,15,469,沒安全感是女生常有的事情,2,臺北醫學大學,F
2004,15,470,"原po就是一個
老娘不發威 你當我吃素的？



哈哈哈推一個",1,遠東科技大學,F
2005,15,471,大概是因為po主太正所以綠茶醋翻成低能兒了,0,中原大學,F
2006,15,472,"B468 為什麼 你被傷害過嗎
感覺很無奈餒？",5,淡江大學,F
2007,15,473,"B178 笑死 說不過就逃走哈哈哈哈

原po當心阿，真的是恐怖情人嘖嘖
妄想症+神經病~ 遠離此人",3,聖約翰科技大學,F
2008,15,474,原po好帥 已愛上,0,國立清華大學,F
2009,15,475,我喜歡妳這聲八婆，霸氣😂,1,輔英科技大學,F
2010,15,476,"B159
先幫你上香",2,逢甲大學,M
2011,15,477,"很多人覺得沒有純友誼
但那是某些部分人的想法吧
可能沒有那種真正很要好要好到真的一點非分之想都沒有的人😂",0,樹德科技大學,F
2012,15,478,"B152 看一下 B7 好嗎？
綠茶都發在限時動態了，難道不是公審嗎？就算不是也是有毀謗吧，說別人是炮友，再來還放照片？雖然有打馬賽克，但他們一定有同校的朋友，這樣不是也暗示了什麼？
還有綠茶還造謠，難不成要原po忍氣吞聲嗎？",2,國立臺灣科技大學,F
2013,15,479,我有看過一個網美也問炮友那題發限時,1,亞洲大學,F
2014,15,480,這種人真的病的不輕！有些人是傷過後會變得更懂得怎麼去愛，然而有些人就會像這綠茶一樣，看到影子就開槍歇斯底里的⋯⋯ 支持原PO對這樣的人不需要太客氣,0,僑光科技大學,F
2015,15,481,真是有夠嚕小小的，如果交男朋友需要搞成這樣，我想還是單身比較好。,0,輔英科技大學,F
2016,15,482,"不是綠茶
但真的是八婆
臭三八那種類型的",1,海豚寶寶 🐬,F
2017,15,483,"我遇過這種！他x的真的是神經病！
我自己有對象也懷孕了
還要懷疑我跟他老公有一腿…
（我跟他老公就是感情不錯的朋友而已）

她跟他老公吵架，他老公跑出去她也跑來找我（到底乾我屁事啊？！）

不是我要講，他老公長相是神豬等級我沒興趣…身邊共同朋友們知道了也說：她以為她老公男神哦？只有她看的上她老公吧

我還知道她老公之前出軌偷小三，但我絕對不會幫她，也不會跟她說
不然到時候說我破壞他們感情🙄",4,🤡,F
2018,15,484,B478 可以再看一下上面的留言嗎 我後來有看了,0,東吳大學,F
2019,15,485,"呃對方因為男友失蹤所以很緊張 原Po這樣很沒同理性吧？
而且罵別人八婆已經涉及公然侮辱罪了耶……還貼出來是不是等著被關啊？",1,國立成功大學,M
2020,15,486,B428 認同你,0,東吳大學,F
2021,15,487,"B485 
女生因為男友失蹤很緊張嗎😓⋯⋯？
那怎麼看都像是咄咄逼問吧⋯⋯還是說她著急男友到失去理智了⋯？

那不意外她會在限動發那種東西了
真的挺沒理智的⋯⋯",5,匿名,F
2022,15,488,B485 你有看完他們的對話嗎？女方態度這麼差，還罵人家「綠茶」，人家為什麼要配合她啊？而且「雙方對話」哪來的公然侮辱…,7,國立臺中科技大學,F
2023,15,489,"比起緊張 更像爾晴
不見了就一定是在別的女人那裡
說了不在又說不可能一定在她那
還先罵別人綠茶 在沒有任何證據的狀況下

我真佩服這種女生 活著不累嗎",5,美和科技大學,F
2024,15,490,"要是原PO因為罵她八婆被關
那個造謠兼擾民的還沒事
那真的對台灣法律沒信心了ㄏㄏ

B489 笑死完全就是她耶！",2,嶺東科技大學,F
2025,15,491,"兩邊都有問題

對方女友的問題比較明顯 
情緒控管跟用詞也不ok
但說真的完全稱不上綠茶

就身邊經驗 綠茶起手式通常是
我跟男的友情很好喔
完全是純友誼那種全世界男人死光我也不會選他喔
綠茶的本事是
男生單身時會對她很好
若男生有另一半 吵架時也會找她訴苦
畢竟綠茶給男生的形象就是體貼又善解人意且無害

如果有一天我朋友的女友這樣子對我
我會生氣 或許會在私人天地抱怨
但不會上來dcard帶著風向一起罵
甚至先發制的說對方是綠茶
這樣不僅讓人有心去肉搜
還讓朋友難堪 

雖然跟樓上大部分的風向不對
但客觀來說 

真正發生事情的經過 我們都不知道
如果對方女友真的這麼不可理喻
她會把自己男友身邊的女生都刁難過一次
甚至覺得男友身邊的女生全部都有問題
不會只針對原po

再來
以自己身為女生看事情的角度
我覺得原po的行為
不管是之前喝酒都會被送回去什麼的
還是現在發文抱怨對方女友寫這些事情的口吻
反而比較偏向綠茶行為
但對方女友就只是一個說話比較直接
不開心就明著嗆那種
雖然也沒好到哪裡去

單純個人見解",5,國立虎尾科技大學,F
2026,15,492,B484 好的好的，抱歉,0,國立臺灣科技大學,F
2027,15,493,"到底低卡要怎麼抒發心情阿無語...
不只是這篇 好幾篇都有這個問題
看來只能剩FB的靠北__了",6,嶺東科技大學,F
2028,15,494,這種妖魔鬼怪不要一直跑出來煩人哈哈哈哈哈哈,0,逢甲大學,M
2029,15,495,"B472 文字中也能被妳發現....厲害了
雖說不想一桿子打翻，但真的滿多的",1,國立臺北商業大學,M
2030,15,496,對不起我覺得很好笑,0,崑山科技大學,F
2031,15,497,"B417 我遇過一樣的事，而且前幾次我都沒有罵女方，並且我都有跟男方說覺得她老婆這樣行為已經造成我的困擾，請他們自己的事情自己處理，如果再這樣我就會開罵了。（後來還是沒改善，我就罵了那女生，男方還有臉跑來敲我說不給他面子，我也是ㄏㄏ，當他們朋友才衰小，莫名奇妙要一直被騷擾還不能吭聲？🙄）

不論怎樣，雙方感情的事情要扯到另一方自然是莫名其妙，如果聊個天or出門就要被質疑，那是不是他們自己雙方感情本身就沒有建構在信任上了？！還是有對象就完全不能有異性朋友？！就算這樣她怎麼不去怪自己男友要跑去騷擾別人？不信任可以分手、離婚，不需要造成別人困擾。",5,🤡,F
2032,15,498,完全不能同理心那個朋友的女友,7,大葉大學,F
2033,15,499,不過這也只是你的片面之詞呢,3,中國醫藥大學,F
2034,15,500,B159 別丟臉,4,國立高雄科技大學,M
2035,15,501,"更新那句真的笑翻😂😂
「那些說我沒有同理心的，我還真沒有」
最好那些人遇到這種瘋婆還可以秒開啟張老師模式耐心輔導
別人都親門踏戶在IG公審了，現在原po也只是發篇匿名抒發沒毛病啊",6,靜宜大學,F
2036,15,502,"說不定妳男閨蜜有說些什麼
有些男生就愛瞎掰抬身價
小心",5,建國科技大學,M
2037,15,503,"我也有一個關係滿不錯的男性朋友
同社團認識的，
在他交學妹女朋友之前就是一個悶騷人(交了之後也很悶騷)
不過笑點跟價值觀什麼的很合
我跟他女朋友關係也很好
雖然也常常單獨出去吃飯什麼的
不過他女友很放心我XD
還說我是我朋友的假日女友之類的，笑死
這真的要夠信任

慶幸一下遇到這麼好的情侶朋友",1,國立屏東大學,F
2038,15,504,"幫原po拍拍

遇到這種他媽的幹婊死她拉機八卯一堆

管不好男友怪別人？",1,德明財經科技大學,F
2039,15,505,"B171 雞巴是指女性私密處...
然後你有 而且還三十公分？！",8,建國科技大學,M
2040,15,506,原來是病嬌啊怎麼感覺有點興奮,0,小ㄈㄓ,M
2041,15,507,八婆哈哈哈,0,世新大學,F
2042,15,508,"B7 
妳脾氣也太好
我要是妳就提告了",1,臺灣警察專科學校,M
2043,15,509,"B7 這也太厲害了吧

雖然我不信什麼狗屁純友誼
不過看起來她女友有意見你也都沒在唱了",3,國立中正大學,M
2044,15,510,"推原po霸氣回應

遇到這種神經病真的該反擊回去",2,國立勤益科技大學,M
2045,15,511,八婆笑死！哈哈,0,致理科技大學,F
2046,15,512,看完好爽喔哈哈哈哈,0,靜宜大學,F
2047,15,513,"推爆 這個太好笑
原剖可以開課嘴人",1,僑光科技大學,F
2048,15,514,建議不要罵髒話,0,國立虎尾科技大學,M
2049,15,515,"好喜歡你罵他八婆
快笑死根本有病 到底想幹嘛啊哈哈哈哈",1,弘光科技大學,F
2050,15,516,"真的是有被害妄想症
換個心境
如果把他當成是怪咖會覺得很好笑
可以跟他ㄌㄧㄢˇ瘋話
當城生活趣味",1,輔仁大學,F
2051,15,517,？？？她是國中加酒妹ㄇ,0,文藻外語大學,F
2052,15,518,"朝聖b159 
X過總統的男人👍",1,輔英科技大學,F
2053,15,519,"B491 我只問一句 你這輩子有跟異性接觸過嗎？如果你的異性好朋友的女友在交往後都要來懷疑你「吼呦你們以前一起選過同一堂通識、你們一起吃過飯、你們一起唱過歌，妳一定是他炮友」你能接受嗎？

什麼叫做個性直接？不開心明著嗆？
老娘是他養大的嗎？我為啥有義務要受他氣？？？還是在你看來，只要任何對妳不爽她都能毀謗你罵你嗎？ 那你真的再度刷新我三觀 佩服！
我對那男的是沒有意思啦，要是有他女友也沒有機會在這裡跟我歡
如果有的話，隨便一次喝醉他送我回家我就能找他幹一炮了，但我看到他真的是還溼不起來 唉
最後，我還真的不知道要怎麼從我把個資的碼掉的圖片中去肉搜他，無解。
至於她有沒有去刁難他的前女友們我不知道，也懶得知道。
我不太懂怎麼會是檢討被害人，因為我被刁難所以我有問題？這跟「被強姦一定是因為穿太露啦」一樣

純屬個人見解",20,中國文化大學,F
2054,15,520,"B502 真的說不定他有講過啥
但是嘴在他身上 我真的管不著 無奈",6,中國文化大學,F
2055,15,521,B505 什麼馬里亞納海溝吧,2,中國文化大學,F
2056,15,522,"B509 說不定你以後真的會遇到一個純友誼 

那是我們共同好友揪的生日夜唱 我真他媽的想去 但是礙於那個瘋婆 我還是乖乖在家 懶的惹事了
除了移民我還真的不知道能怎辦",3,中國文化大學,F
